1.00000e-02 1.15326e+01 
1.00154e-02 1.15187e+01 
1.00307e-02 1.15063e+01 
1.00462e-02 1.14936e+01 
1.00616e-02 1.14814e+01 
1.00770e-02 1.14673e+01 
1.00925e-02 1.14541e+01 
1.01080e-02 1.14425e+01 
1.01236e-02 1.14295e+01 
1.01391e-02 1.14163e+01 
1.01547e-02 1.14046e+01 
1.01703e-02 1.13911e+01 
1.01859e-02 1.13794e+01 
1.02016e-02 1.13657e+01 
1.02172e-02 1.13533e+01 
1.02329e-02 1.13409e+01 
1.02486e-02 1.13284e+01 
1.02644e-02 1.13153e+01 
1.02802e-02 1.13041e+01 
1.02959e-02 1.12915e+01 
1.03118e-02 1.12782e+01 
1.03276e-02 1.12665e+01 
1.03435e-02 1.12549e+01 
1.03594e-02 1.12416e+01 
1.03753e-02 1.12296e+01 
1.03912e-02 1.12176e+01 
1.04072e-02 1.12053e+01 
1.04232e-02 1.11930e+01 
1.04392e-02 1.11804e+01 
1.04552e-02 1.11694e+01 
1.04713e-02 1.11565e+01 
1.04874e-02 1.11454e+01 
1.05035e-02 1.11324e+01 
1.05196e-02 1.11208e+01 
1.05358e-02 1.11090e+01 
1.05520e-02 1.10971e+01 
1.05682e-02 1.10853e+01 
1.05844e-02 1.10734e+01 
1.06007e-02 1.10610e+01 
1.06169e-02 1.10503e+01 
1.06333e-02 1.10378e+01 
1.06496e-02 1.10270e+01 
1.06659e-02 1.10144e+01 
1.06823e-02 1.10030e+01 
1.06987e-02 1.09916e+01 
1.07152e-02 1.09801e+01 
1.07316e-02 1.09686e+01 
1.07481e-02 1.09571e+01 
1.07646e-02 1.09454e+01 
1.07812e-02 1.09332e+01 
1.07977e-02 1.09228e+01 
1.08143e-02 1.09106e+01 
1.08309e-02 1.08996e+01 
1.08476e-02 1.08890e+01 
1.08642e-02 1.08766e+01 
1.08809e-02 1.08654e+01 
1.08976e-02 1.08541e+01 
1.09144e-02 1.08424e+01 
1.09311e-02 1.08324e+01 
1.09479e-02 1.08210e+01 
1.09648e-02 1.08090e+01 
1.09816e-02 1.07989e+01 
1.09985e-02 1.07868e+01 
1.10154e-02 1.07760e+01 
1.10323e-02 1.07652e+01 
1.10492e-02 1.07544e+01 
1.10662e-02 1.07435e+01 
1.10832e-02 1.07326e+01 
1.11002e-02 1.07216e+01 
1.11173e-02 1.07101e+01 
1.11344e-02 1.07002e+01 
1.11515e-02 1.06886e+01 
1.11686e-02 1.06787e+01 
1.11858e-02 1.06669e+01 
1.12029e-02 1.06564e+01 
1.12202e-02 1.06459e+01 
1.12374e-02 1.06353e+01 
1.12547e-02 1.06246e+01 
1.12719e-02 1.06140e+01 
1.12893e-02 1.06027e+01 
1.13066e-02 1.05933e+01 
1.13240e-02 1.05823e+01 
1.13414e-02 1.05709e+01 
1.13588e-02 1.05608e+01 
1.13762e-02 1.05506e+01 
1.13937e-02 1.05404e+01 
1.14112e-02 1.05302e+01 
1.14288e-02 1.05198e+01 
1.14463e-02 1.05095e+01 
1.14639e-02 1.04990e+01 
1.14815e-02 1.04885e+01 
1.14991e-02 1.04775e+01 
1.15168e-02 1.04678e+01 
1.15345e-02 1.04584e+01 
1.15522e-02 1.04472e+01 
1.15700e-02 1.04373e+01 
1.15877e-02 1.04273e+01 
1.16055e-02 1.04174e+01 
1.16234e-02 1.04072e+01 
1.16412e-02 1.03971e+01 
1.16591e-02 1.03865e+01 
1.16770e-02 1.03776e+01 
1.16950e-02 1.03673e+01 
1.17129e-02 1.03564e+01 
1.17309e-02 1.03469e+01 
1.17489e-02 1.03374e+01 
1.17670e-02 1.03281e+01 
1.17851e-02 1.03170e+01 
1.18032e-02 1.03068e+01 
1.18213e-02 1.02983e+01 
1.18395e-02 1.02884e+01 
1.18576e-02 1.02786e+01 
1.18759e-02 1.02681e+01 
1.18941e-02 1.02593e+01 
1.19124e-02 1.02486e+01 
1.19307e-02 1.02394e+01 
1.19490e-02 1.02300e+01 
1.19674e-02 1.02206e+01 
1.19857e-02 1.02113e+01 
1.20042e-02 1.02017e+01 
1.20226e-02 1.01922e+01 
1.20411e-02 1.01825e+01 
1.20596e-02 1.01725e+01 
1.20781e-02 1.01640e+01 
1.20966e-02 1.01539e+01 
1.21152e-02 1.01454e+01 
1.21338e-02 1.01350e+01 
1.21525e-02 1.01258e+01 
1.21711e-02 1.01168e+01 
1.21898e-02 1.01075e+01 
1.22086e-02 1.00982e+01 
1.22273e-02 1.00889e+01 
1.22461e-02 1.00791e+01 
1.22649e-02 1.00709e+01 
1.22838e-02 1.00611e+01 
1.23026e-02 1.00528e+01 
1.23215e-02 1.00428e+01 
1.23405e-02 1.00340e+01 
1.23594e-02 1.00252e+01 
1.23784e-02 1.00167e+01 
1.23974e-02 1.00061e+01 
1.24165e-02 9.99839e+00 
1.24355e-02 9.98939e+00 
1.24546e-02 9.98025e+00 
1.24738e-02 9.97066e+00 
1.24929e-02 9.96278e+00 
1.25121e-02 9.95301e+00 
1.25314e-02 9.94462e+00 
1.25506e-02 9.93658e+00 
1.25699e-02 9.92665e+00 
1.25892e-02 9.91802e+00 
1.26085e-02 9.90935e+00 
1.26279e-02 9.90054e+00 
1.26473e-02 9.89136e+00 
1.26667e-02 9.88387e+00 
1.26862e-02 9.87482e+00 
1.27057e-02 9.86541e+00 
1.27252e-02 9.85737e+00 
1.27447e-02 9.84958e+00 
1.27643e-02 9.84002e+00 
1.27839e-02 9.83166e+00 
1.28036e-02 9.82325e+00 
1.28232e-02 9.81494e+00 
1.28429e-02 9.80643e+00 
1.28627e-02 9.79779e+00 
1.28824e-02 9.78886e+00 
1.29022e-02 9.78143e+00 
1.29220e-02 9.77240e+00 
1.29419e-02 9.76487e+00 
1.29618e-02 9.75567e+00 
1.29817e-02 9.74772e+00 
1.30016e-02 9.74011e+00 
1.30216e-02 9.73060e+00 
1.30416e-02 9.72197e+00 
1.30616e-02 9.71512e+00 
1.30817e-02 9.70684e+00 
1.31018e-02 9.69844e+00 
1.31219e-02 9.68968e+00 
1.31421e-02 9.68255e+00 
1.31623e-02 9.67369e+00 
1.31825e-02 9.66638e+00 
1.32027e-02 9.65734e+00 
1.32230e-02 9.64955e+00 
1.32433e-02 9.64171e+00 
1.32637e-02 9.63381e+00 
1.32841e-02 9.62579e+00 
1.33045e-02 9.61772e+00 
1.33249e-02 9.60930e+00 
1.33454e-02 9.60248e+00 
1.33659e-02 9.59427e+00 
1.33864e-02 9.58562e+00 
1.34070e-02 9.57821e+00 
1.34276e-02 9.57118e+00 
1.34482e-02 9.56239e+00 
1.34689e-02 9.55475e+00 
1.34895e-02 9.54713e+00 
1.35103e-02 9.53939e+00 
1.35310e-02 9.53159e+00 
1.35518e-02 9.52338e+00 
1.35726e-02 9.51682e+00 
1.35935e-02 9.50888e+00 
1.36144e-02 9.50038e+00 
1.36353e-02 9.49330e+00 
1.36562e-02 9.48653e+00 
1.36772e-02 9.47796e+00 
1.36982e-02 9.47059e+00 
1.37192e-02 9.46323e+00 
1.37403e-02 9.45583e+00 
1.37614e-02 9.44831e+00 
1.37826e-02 9.44067e+00 
1.38037e-02 9.43269e+00 
1.38250e-02 9.42626e+00 
1.38462e-02 9.41818e+00 
1.38675e-02 9.41165e+00 
1.38888e-02 9.40340e+00 
1.39101e-02 9.39648e+00 
1.39315e-02 9.38987e+00 
1.39529e-02 9.38142e+00 
1.39743e-02 9.37428e+00 
1.39958e-02 9.36688e+00 
1.40173e-02 9.35922e+00 
1.40388e-02 9.35322e+00 
1.40604e-02 9.34575e+00 
1.40820e-02 9.33795e+00 
1.41036e-02 9.33173e+00 
1.41253e-02 9.32384e+00 
1.41470e-02 9.31745e+00 
1.41687e-02 9.30939e+00 
1.41905e-02 9.30249e+00 
1.42123e-02 9.29554e+00 
1.42341e-02 9.28861e+00 
1.42560e-02 9.28157e+00 
1.42779e-02 9.27440e+00 
1.42998e-02 9.26691e+00 
1.43218e-02 9.26092e+00 
1.43438e-02 9.25334e+00 
1.43658e-02 9.24738e+00 
1.43879e-02 9.23964e+00 
1.44100e-02 9.23352e+00 
1.44321e-02 9.22562e+00 
1.44543e-02 9.21892e+00 
1.44765e-02 9.21224e+00 
1.44987e-02 9.20545e+00 
1.45210e-02 9.19854e+00 
1.45433e-02 9.19124e+00 
1.45656e-02 9.18568e+00 
1.45880e-02 9.17871e+00 
1.46104e-02 9.17128e+00 
1.46329e-02 9.16537e+00 
1.46554e-02 9.15772e+00 
1.46779e-02 9.15138e+00 
1.47004e-02 9.14499e+00 
1.47230e-02 9.13856e+00 
1.47456e-02 9.13208e+00 
1.47683e-02 9.12556e+00 
1.47910e-02 9.11899e+00 
1.48137e-02 9.11244e+00 
1.48364e-02 9.10571e+00 
1.48592e-02 9.09854e+00 
1.48821e-02 9.09294e+00 
1.49049e-02 9.08574e+00 
1.49278e-02 9.08004e+00 
1.49507e-02 9.07262e+00 
1.49737e-02 9.06643e+00 
1.49967e-02 9.06019e+00 
1.50198e-02 9.05392e+00 
1.50428e-02 9.04765e+00 
1.50659e-02 9.04121e+00 
1.50891e-02 9.03467e+00 
1.51123e-02 9.02775e+00 
1.51355e-02 9.02243e+00 
1.51587e-02 9.01548e+00 
1.51820e-02 9.01008e+00 
1.52053e-02 9.00291e+00 
1.52287e-02 8.99696e+00 
1.52521e-02 8.99109e+00 
1.52755e-02 8.98550e+00 
1.52990e-02 8.97804e+00 
1.53225e-02 8.97145e+00 
1.53460e-02 8.96664e+00 
1.53696e-02 8.96042e+00 
1.53932e-02 8.95408e+00 
1.54169e-02 8.94732e+00 
1.54405e-02 8.94226e+00 
1.54643e-02 8.93542e+00 
1.54880e-02 8.93020e+00 
1.55118e-02 8.92314e+00 
1.55356e-02 8.91739e+00 
1.55595e-02 8.91160e+00 
1.55834e-02 8.90576e+00 
1.56073e-02 8.89987e+00 
1.56313e-02 8.89389e+00 
1.56553e-02 8.88785e+00 
1.56794e-02 8.88133e+00 
1.57035e-02 8.87656e+00 
1.57276e-02 8.87033e+00 
1.57518e-02 8.86362e+00 
1.57760e-02 8.85827e+00 
1.58002e-02 8.85324e+00 
1.58245e-02 8.84635e+00 
1.58488e-02 8.84080e+00 
1.58731e-02 8.83520e+00 
1.58975e-02 8.82950e+00 
1.59219e-02 8.82376e+00 
1.59464e-02 8.81785e+00 
1.59709e-02 8.81159e+00 
1.59954e-02 8.80703e+00 
1.60200e-02 8.80106e+00 
1.60446e-02 8.79467e+00 
1.60692e-02 8.78986e+00 
1.60939e-02 8.78327e+00 
1.61187e-02 8.77782e+00 
1.61434e-02 8.77250e+00 
1.61682e-02 8.76709e+00 
1.61931e-02 8.76157e+00 
1.62179e-02 8.75613e+00 
1.62428e-02 8.75058e+00 
1.62678e-02 8.74488e+00 
1.62928e-02 8.73877e+00 
1.63178e-02 8.73439e+00 
1.63429e-02 8.72856e+00 
1.63680e-02 8.72226e+00 
1.63931e-02 8.71727e+00 
1.64183e-02 8.71260e+00 
1.64435e-02 8.70611e+00 
1.64688e-02 8.70088e+00 
1.64941e-02 8.69565e+00 
1.65194e-02 8.69033e+00 
1.65448e-02 8.68496e+00 
1.65702e-02 8.67950e+00 
1.65957e-02 8.67351e+00 
1.66212e-02 8.66923e+00 
1.66467e-02 8.66334e+00 
1.66723e-02 8.65897e+00 
1.66979e-02 8.65288e+00 
1.67236e-02 8.64838e+00 
1.67492e-02 8.64220e+00 
1.67750e-02 8.63714e+00 
1.68007e-02 8.63214e+00 
1.68266e-02 8.62705e+00 
1.68524e-02 8.62198e+00 
1.68783e-02 8.61674e+00 
1.69042e-02 8.61147e+00 
1.69302e-02 8.60575e+00 
1.69562e-02 8.60175e+00 
1.69822e-02 8.59629e+00 
1.70083e-02 8.59034e+00 
1.70345e-02 8.58569e+00 
1.70606e-02 8.58147e+00 
1.70868e-02 8.57539e+00 
1.71131e-02 8.57051e+00 
1.71394e-02 8.56564e+00 
1.71657e-02 8.56079e+00 
1.71921e-02 8.55579e+00 
1.72185e-02 8.55080e+00 
1.72449e-02 8.54566e+00 
1.72714e-02 8.54013e+00 
1.72980e-02 8.53619e+00 
1.73245e-02 8.53058e+00 
1.73511e-02 8.52661e+00 
1.73778e-02 8.52087e+00 
1.74045e-02 8.51676e+00 
1.74312e-02 8.51083e+00 
1.74580e-02 8.50619e+00 
1.74848e-02 8.50150e+00 
1.75117e-02 8.49672e+00 
1.75386e-02 8.49190e+00 
1.75655e-02 8.48703e+00 
1.75925e-02 8.48168e+00 
1.76195e-02 8.47805e+00 
1.76466e-02 8.47302e+00 
1.76737e-02 8.46755e+00 
1.77009e-02 8.46369e+00 
1.77281e-02 8.45804e+00 
1.77553e-02 8.45381e+00 
1.77826e-02 8.44978e+00 
1.78099e-02 8.44401e+00 
1.78372e-02 8.43950e+00 
1.78647e-02 8.43485e+00 
1.78921e-02 8.43015e+00 
1.79196e-02 8.42508e+00 
1.79471e-02 8.42169e+00 
1.79747e-02 8.41694e+00 
1.80023e-02 8.41209e+00 
1.80299e-02 8.40681e+00 
1.80576e-02 8.40311e+00 
1.80854e-02 8.39760e+00 
1.81132e-02 8.39338e+00 
1.81410e-02 8.38923e+00 
1.81689e-02 8.38537e+00 
1.81968e-02 8.37977e+00 
1.82247e-02 8.37534e+00 
1.82527e-02 8.37076e+00 
1.82808e-02 8.36583e+00 
1.83088e-02 8.36265e+00 
1.83370e-02 8.35807e+00 
1.83651e-02 8.35340e+00 
1.83934e-02 8.34821e+00 
1.84216e-02 8.34471e+00 
1.84499e-02 8.33939e+00 
1.84783e-02 8.33534e+00 
1.85066e-02 8.33141e+00 
1.85351e-02 8.32771e+00 
1.85635e-02 8.32230e+00 
1.85921e-02 8.31800e+00 
1.86206e-02 8.31375e+00 
1.86492e-02 8.30931e+00 
1.86779e-02 8.30447e+00 
1.87066e-02 8.30135e+00 
