1.00000e-02 -3.39915e+01 
1.00154e-02 -3.39896e+01 
1.00307e-02 -3.39874e+01 
1.00462e-02 -3.39849e+01 
1.00616e-02 -3.39830e+01 
1.00770e-02 -3.39805e+01 
1.00925e-02 -3.39781e+01 
1.01080e-02 -3.39757e+01 
1.01236e-02 -3.39729e+01 
1.01391e-02 -3.39708e+01 
1.01547e-02 -3.39677e+01 
1.01703e-02 -3.39651e+01 
1.01859e-02 -3.39623e+01 
1.02016e-02 -3.39594e+01 
1.02172e-02 -3.39571e+01 
1.02329e-02 -3.39538e+01 
1.02486e-02 -3.39510e+01 
1.02644e-02 -3.39480e+01 
1.02802e-02 -3.39445e+01 
1.02959e-02 -3.39420e+01 
1.03118e-02 -3.39382e+01 
1.03276e-02 -3.39353e+01 
1.03435e-02 -3.39318e+01 
1.03594e-02 -3.39281e+01 
1.03753e-02 -3.39251e+01 
1.03912e-02 -3.39217e+01 
1.04072e-02 -3.39181e+01 
1.04232e-02 -3.39144e+01 
1.04392e-02 -3.39110e+01 
1.04552e-02 -3.39071e+01 
1.04713e-02 -3.39035e+01 
1.04874e-02 -3.38994e+01 
1.05035e-02 -3.38958e+01 
1.05196e-02 -3.38921e+01 
1.05358e-02 -3.38879e+01 
1.05520e-02 -3.38841e+01 
1.05682e-02 -3.38798e+01 
1.05844e-02 -3.38760e+01 
1.06007e-02 -3.38716e+01 
1.06169e-02 -3.38676e+01 
1.06333e-02 -3.38631e+01 
1.06496e-02 -3.38587e+01 
1.06659e-02 -3.38548e+01 
1.06823e-02 -3.38500e+01 
1.06987e-02 -3.38461e+01 
1.07152e-02 -3.38410e+01 
1.07316e-02 -3.38365e+01 
1.07481e-02 -3.38321e+01 
1.07646e-02 -3.38274e+01 
1.07812e-02 -3.38224e+01 
1.07977e-02 -3.38180e+01 
1.08143e-02 -3.38127e+01 
1.08309e-02 -3.38082e+01 
1.08476e-02 -3.38032e+01 
1.08642e-02 -3.37981e+01 
1.08809e-02 -3.37933e+01 
1.08976e-02 -3.37881e+01 
1.09144e-02 -3.37830e+01 
1.09311e-02 -3.37777e+01 
1.09479e-02 -3.37729e+01 
1.09648e-02 -3.37670e+01 
1.09816e-02 -3.37619e+01 
1.09985e-02 -3.37564e+01 
1.10154e-02 -3.37508e+01 
1.10323e-02 -3.37456e+01 
1.10492e-02 -3.37402e+01 
1.10662e-02 -3.37347e+01 
1.10832e-02 -3.37290e+01 
1.11002e-02 -3.37233e+01 
1.11173e-02 -3.37175e+01 
1.11344e-02 -3.37117e+01 
1.11515e-02 -3.37057e+01 
1.11686e-02 -3.37001e+01 
1.11858e-02 -3.36940e+01 
1.12029e-02 -3.36884e+01 
1.12202e-02 -3.36820e+01 
1.12374e-02 -3.36763e+01 
1.12547e-02 -3.36699e+01 
1.12719e-02 -3.36640e+01 
1.12893e-02 -3.36577e+01 
1.13066e-02 -3.36517e+01 
1.13240e-02 -3.36452e+01 
1.13414e-02 -3.36387e+01 
1.13588e-02 -3.36325e+01 
1.13762e-02 -3.36262e+01 
1.13937e-02 -3.36198e+01 
1.14112e-02 -3.36134e+01 
1.14288e-02 -3.36064e+01 
1.14463e-02 -3.35999e+01 
1.14639e-02 -3.35933e+01 
1.14815e-02 -3.35866e+01 
1.14991e-02 -3.35800e+01 
1.15168e-02 -3.35733e+01 
1.15345e-02 -3.35663e+01 
1.15522e-02 -3.35596e+01 
1.15700e-02 -3.35524e+01 
1.15877e-02 -3.35457e+01 
1.16055e-02 -3.35388e+01 
1.16234e-02 -3.35314e+01 
1.16412e-02 -3.35243e+01 
1.16591e-02 -3.35175e+01 
1.16770e-02 -3.35101e+01 
1.16950e-02 -3.35026e+01 
1.17129e-02 -3.34956e+01 
1.17309e-02 -3.34884e+01 
1.17489e-02 -3.34812e+01 
1.17670e-02 -3.34734e+01 
1.17851e-02 -3.34661e+01 
1.18032e-02 -3.34584e+01 
1.18213e-02 -3.34511e+01 
1.18395e-02 -3.34435e+01 
1.18576e-02 -3.34362e+01 
1.18759e-02 -3.34281e+01 
1.18941e-02 -3.34206e+01 
1.19124e-02 -3.34129e+01 
1.19307e-02 -3.34049e+01 
1.19490e-02 -3.33973e+01 
1.19674e-02 -3.33894e+01 
1.19857e-02 -3.33818e+01 
1.20042e-02 -3.33734e+01 
1.20226e-02 -3.33658e+01 
1.20411e-02 -3.33575e+01 
1.20596e-02 -3.33492e+01 
1.20781e-02 -3.33415e+01 
1.20966e-02 -3.33333e+01 
1.21152e-02 -3.33252e+01 
1.21338e-02 -3.33170e+01 
1.21525e-02 -3.33086e+01 
1.21711e-02 -3.33005e+01 
1.21898e-02 -3.32919e+01 
1.22086e-02 -3.32837e+01 
1.22273e-02 -3.32751e+01 
1.22461e-02 -3.32667e+01 
